,text,toxic,severe_toxic,obscene,threat,insult,identity_hate
586,"RT @JhaSanjay: Mrs Sonia Gandhi has held a press conference. She answered questions posed to her. 

Come on Prime Minister @narendramodi whâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
587,RT @knowthenation: Delhi Communal Riots 2020 - a series of riots &amp; violent incidents stirred by protesters in North East Delhi which took tâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
588,"RT @saahilmenghani: #BREAKING

ðŸ‘‰Jafrabad protest cleared by Police

ðŸ‘‰Women were sitting here since Saturday against CAA and NRC

ðŸ‘‰It was inâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
589,"RT @Lala_The_Don: Man opened Fire at Jamia, he used words like Bhagwa Rambhakt, Jai Shree Ram hindu

Ankit Sharmaâ€™s family said M people drâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
590,RT @seapish: @madeforbrettLEE Ankit Sharma was stabbed 400 times by 6 people simultaneously for over 2 hours. His eyes n intestines were riâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
591,"RT @DrlathaC: Decide who is more dangerous.

External enemies couldn't touch wing commander Abhinandan, but internal enemies killed Policeâ€¦",1.0,1.0,0.0,0.0,0.0,0.0
592,"RT @ImPbelwal: @Voice_For_India @KapilMishra_IND Last night at maujpur,  Jai Shree Ram ðŸ™ https://t.co/Mub4kMH2mF",0.0,0.0,0.0,0.0,0.0,0.0
593,RT @wokeup123: @Javedakhtarjadu @vivekagnihotri Haha and still u donâ€™t tweet anything negative about ur Quam ..... Tahir Hussain arrest madâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
594,"RT @meeracomposes: #SOS Update: 11pm
Since 4 hrs, right wing goons have surrounded Al-Hind Hospital, #Mustafabad &amp; not letting ambulances,â€¦",0.0,0.0,0.0,0.0,0.0,0.0
595,RT @UnSubtleDesi: I got the video of his family weeping when Ankit Sharmaâ€™s mortal remains were finally brought to his home town. I couldnâ€™â€¦,0.0,0.0,0.0,0.0,0.0,0.0
596,"RT @srivatsayb: What about Faizan who died after being shot and then beaten by Delhi Police?

What about the remaining 40 or so victims?

Fâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
597,#Delhiviolence Bhai Ratan lal and Ankit sharma have been killed by Muslims ....We have to take stand ...,0.0,0.0,0.0,0.0,0.0,0.0
598,"RT @ANI: Delhi: Police deployed in Maujpur where stones were pelted between two groups, earlier today. People at the spot are protesting agâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
599,"RT @AnOpenLetter001: Superimposed videos. 

If Tahir Hussain is so innocent, what is the need of this fake edited propaganda. 

Also, wasn'â€¦",0.0,0.0,0.0,0.0,0.0,0.0
600,"RT @AdityaRajKaul: Wrong reportage, @WSJ. Your reporters have misquoted brother of the IB officer killed in the communal riots. Family hasâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
601,"Violence continues in Delhi for third day, toll climbs to 17 | The Hindu #ProtestAgainstNRC_NPR_CAA  #Delhiâ€¦ https://t.co/TQymOk1tLf",0.0,0.0,0.0,0.0,0.0,0.0
602,"RT @imMAK02: This is from #Maujpur Delhi.

A mob broke the gate of a house and barged into.

Also, listen the chant of Jai Sri Ram in end oâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
603,"RT @ethicalsid: ""Humare Saath Police Bhi Hai""

Now, who will ensure Justice? 

#ShameOnDelhiPolice #DelhiRiots https://t.co/VtHaLKKnvF",0.0,0.0,0.0,0.0,0.0,0.0
604,RT @sardesairajdeep: So says social mediaâ€™s hatemonger number 1 by selectively using (along with his IT cell cronies) an edited clip of a 1â€¦,1.0,0.0,0.0,0.0,0.0,0.0
605,"RT @UmarKhalidJNU: Sympathies with @Parv05, Times Now reporter heckled by Kapil Mishra supporters when she confronted him. But ma'am, yourâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
606,RT @Sreya_Chattrjee: Here in Maujpur and Kardampuri not a single @DelhiPolice official seen protecting people or moving protestors away.â€¦,0.0,0.0,0.0,0.0,0.0,0.0
607,RT @ANI: Delhi Police Special Commissioner Satish Golcha: The protesters have left the Jaffarabad metro station and the Maujpur Chowk is alâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
608,"RT @iamzzeeshan: See the hatred which has been sowed in their minds towards Muslims of this country. 

This is now clear that this isn't acâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
609,RT @RMCpost: I think the orders have gone out on the Whatsapp circuit.. for every incident blame Kapil Mishra... even for the brutal murderâ€¦,1.0,0.0,0.0,0.0,0.0,0.0
610,"RT @Shaheenbaghoff1: We are appalled by the violence being spread by right-wing forces in #Maujpur, New Delhi. Hindutva forces are burningâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
611,"RT @TimesNow: #Breaking | TIMES NOW's reporter assaulted for questioning BJP neta Kapil Mishra. 

Kapil Mishra's 'supporters' manhandle TIMâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
612,"RT @SagarChoudhary_: My ground report from Maujpur

https://t.co/xZBhI8C6EY",0.0,0.0,0.0,0.0,0.0,0.0
613,"RT @AdityaMenon22: - 2/3 people killed in #DelhiViolence are Muslims
- Mosques burnt, no reports of temples being burnt
- Most shops burntâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
614,"RT @saahilmenghani: Reporter of a JK 24 News TV channel shot at while he was covering the incident of  violence in Delhi's Maujpur.

Admittâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
615,"RT @Shaheenbaghoff1: Update Ashok Nagar, Delhi 6.00pm: A mosque has been vandalised by Hindutva terror forces, as they brazenly revisit theâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
616,"RT @rishav_sharma1: Just a thought 

If petrol bombs and stones were found on the roof of Kapil Mishraâ€™s house. Would liberals still say thâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
617,"RT @Raosaghar: History Repeats itself...
But Human rights commission is Sleeping like a drinking Dogs.
#DelhiRiots 
#DelhiBurns 
#HumanRighâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
618,"RT @Cartoonistajay: These Uno reverse cards are brutal.
Cartoon by me.

#DelhiRiots https://t.co/W4TkhqoBEt",0.0,0.0,0.0,0.0,0.0,0.0
619,"RT @BDUTT: New day. New deaths. Sisters Iqra and Nagma tell me ""Give us justice,"" as the bodies of their brothers, Aamir &amp; Hashim come homeâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
620,"RT @ABPNews: Delhi Violence: Kapil Mishra Accuses AAP's Tahir Hussain Of Killing IB Officer
https://t.co/jp4BqxJe4e",0.0,0.0,0.0,0.0,0.0,0.0
621,"RT @kkkash_if: Shocking from rom #Chandbagh. #DelhiPolice is watching as a mute spectator, while Sanghi goons carry on an organised attackâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
622,"RT @Im_RAPandey: Ankit Sharma was burnt to death by Muslims, who were backed by AAP Councillor from MustafabadðŸ˜¡ðŸ˜¡ðŸ˜¡

@Payal_Rohatgi @KapilMisâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
623,"RT @Shaheenbaghoff1: #SOSKadampuri
Bajrang Dal along with Police force have surrounded Qureshi Tower at Kadampuri-Vijay Park. They are firiâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
624,"#DelhiRiots2020 #DelhiBurns #delhivoilence #Delhigenocide #DelhiHighCourt #DelhiBurning 

@srivatsayb",0.0,0.0,0.0,0.0,0.0,0.0
625,"RT @MihirkJha: Bring this machine to #Maujpur 
https://t.co/Q9gNdr01CV",0.0,0.0,0.0,0.0,0.0,0.0
626,"RT @ElifAhmetTurkey: Hindutva Extremists burned Mosque in Delhi. 

We strongly condemn such act and world must stand to protect Human rightâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
627,RT @AkritiBhatiaa: Yes!This is @JindalGlobalUNI-a private university known to host a privileged &amp; supposedly apolitical lot-standing firmlyâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
628,RT @Rajput_Ramesh: Dear @ArvindKejriwal this guy Mayur Panghaal Joint Convenor @AamAadmiParty Navi Mumbai is mocking death of IB Officer Anâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
629,"@BengaliConnect @Netaji_INA_wale @AsliL_LambO @Mantri_Maker @dostam_comrade @DelhiPolice and about Tahir  , agr logâ€¦ https://t.co/IsAl6j3r2C",0.0,0.0,0.0,0.0,0.0,0.0
630,"RT @vivekagnihotri: You are a rationalist. No rationalist can ever look at just one name Tahir without empathising with an Ankit.

Like I sâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
631,RT @Rancy_25: Bjp to Delhi voters when AAP won ðŸ˜‚ #Jafrabad #ShaheenBaghProtests #swarabhaskar https://t.co/M1utErohyn,1.0,0.0,0.0,0.0,0.0,0.0
632,"RT @MehekF: Put your hand to your  heart and tell me, how many of you all, would want your children going around like this and beating up pâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
633,"@Javedakhtarjadu is is upset because Terrorism is peacefuls's birth right? #JustAsking 

#AnkitSharma #TahirHussainâ€¦ https://t.co/xWmV9leaVe",1.0,0.0,0.0,0.0,0.0,0.0
634,"RT @ishkarnBHANDARI: #DelhiViolence 
is copied from Middle East Terror organisations &amp; planned from December @AnchorAnandN 

Jamia Violenceâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
635,"â€œThere comes a time when one must take a position that is neither safe, nor politic, nor popular, but he must takeâ€¦ https://t.co/JnbFRr3BEa",0.0,0.0,0.0,0.0,0.0,0.0
636,This is what Hindu colony right opposite Tahir Hussain's bungalow faced. They desecrated a prominent Shiva temple oâ€¦ https://t.co/GaCOKxG2jj,0.0,0.0,0.0,0.0,0.0,0.0
637,"RT @arsched: Listen to the cries of the people burnt alive by #Hindutva #RSS #BJP goons.
Horrible memories of use of gasâ›½ï¸ chambers by #Nazâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
638,"RT @arhaan54: Pregnant Woman Assaulted At Home Delivers Baby,With Help From Neighbours.
Next To Shabana(26)Lay Her Day old Baby boy,Who Yawâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
639,"RT @SrishtySharma_: You Didn't Stop Them When They Almost Lynched A Police Man. 

Today They Have Killed OneðŸ˜ ðŸ˜“

#Jafrabad 
#Maujpur 
#Delhiâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
640,"RT @amitmalviya: I have been saying all along that role of Arvind Kejriwal, AAP MLAs and their cadres must be investigated in Delhi riots.â€¦",0.0,0.0,0.0,0.0,0.0,0.0
641,"Khilafah will protect not only muslim, but all entity of human being
 &gt;&gt; #UmmahNeedsKhilafah &lt;&lt;
 #DelhiBurning .â€¦ https://t.co/u7j66u0FZd",0.0,0.0,0.0,0.0,0.0,0.0
642,"RT @BDUTT: Across parts of North East Delhi, Muslim residents have been targeted by violent mobs inside their homes. This video on #Mojo shâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
643,"RT @rose_k01: REAL HORRIFYING SCENE of RadicÐ°l IsIamism from Delhi. MusIim ""protestors"" have gone berserk &amp; RIÐžTING. Delhi Police Head Consâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
644,"RT @pfi_india: Only the ray of hope for Indian Muslims is â€œConstitution of Indiaâ€œ -Mohd Shakif (#PFI State president Karnataka) 
 #Delhigenâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
645,"RT @javerias: Prayers for #Delhi ðŸ™
#DelhiRiots #DelhiIsBurning",0.0,0.0,0.0,0.0,0.0,0.0
646,"RT @sardesairajdeep: 35 people have died in riots till now; but for RW Internet army, only Ankit Sharma matters because needle of suspicionâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
647,"Then it was gujrat, now it's Delhi, what will be next @narendramodi #Delhigenocide #neverforget2002",0.0,0.0,0.0,0.0,0.0,0.0
648,"RT @LiveLawIndia: @harsh_mander @ianuragthakur Colin Gonsalves : 'That one sentence, so explosive. He  exhorted his supporters to chant bacâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
649,"RT @imMAK02: Watch this video.

Muslims are facing state sponsored terrorism in Delhi. 

Govt and Police also complicit, they did nothing tâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
650,"RT @knowthenation: ""Haji Yunus took out a 'peace' march in the Hindu belt of Brijpuri &amp; then went for a meeting in the nearby mosque. Afterâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
651,RT @saurabh3vedi: #JUSTIN  Head Constable Ratan Lal died during the violence in North East Delhi. He got injured during stone pelting. #Jafâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
652,"RT @iamhamzaabbasi: Several Muslims murdered on the streets, mosque vandalised, Muslim homes/businesses burned, DELHI terrorised by Hindutvâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
653,"RT @BurnItDownSan: What these Anti-CAA rioters and Pislamic terrorists have shown by burning Delhi and other parts of India is that, they aâ€¦",1.0,0.0,0.0,0.0,0.0,1.0
654,"RT @MukeshSharmaMLA: SHAMEFUL!!!
BJP sponsered violence is killing the democracy. 
Stone pelting on peaceful demonstrators in Maujpur in thâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
655,"RT @DivyaSoti: Despite getting caught rioting on video, despite being seen by eyewitnesses leading the mob which dragged away Ankit Mishraâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
656,"RT @srivatsayb: Watch how from terrace of Mohan Nursing Home in Yamuna Vihar, right opposite Chand Bagh(anti-CAA protest site) you can seeâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
657,"RT @bhootnath: Indians are putting pressure at LoC, Pakistan is putting pressure at #Jafrabad",0.0,0.0,0.0,0.0,0.0,0.0
658,"RT @PJkanojia: Just because he is a Muslim, he could be booked under various sections but Terrorist Kapil Mishra, Terrorist Anurag Thakur aâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
659,RT @NaseerGiyas: Have a look an overzealous goon phrasing Delhi police for their support to attack minorities in Indiaâ€™s capital. Mr Trumpâ€¦,1.0,0.0,0.0,0.0,0.0,0.0
660,RT @TajinderBagga: See How Aam Aadmi Party celebrating the Murder of Ankit Sharma. https://t.co/idRuXuyHuf,0.0,0.0,0.0,0.0,0.0,0.0
661,"RT @RoflCritic: Riot affected areas are those from where BJP won its 6 out of 8 seats. 

Coincidence?

#DelhiRiots https://t.co/RaafC10Qlh",0.0,0.0,0.0,0.0,0.0,0.0
662,"RT @imMAK02: Shame on you Delhi Police.

Delhi police demanding Rs 4,000 for releasing the dead body of Shahid who was killed during #Delhiâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
663,RT @LillyMaryPinto: #DelhiRiots is a complete failure of Delhi Police Commissioner Amulya Patnaik who allowed ShaheenBaghSham &amp; didn't takeâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
664,"RT @ThePoojaSingh1: See the cultural difference between two school going protesters . 

#DelhiRiots 
#DelhiViolence https://t.co/8lYsJLCctV",1.0,0.0,0.0,0.0,0.0,0.0
665,RT @rsv_muthu: @JMehta65 The unfortunate thing is that even the self  declared moderate muslims like Javed Akhtar who works with so many reâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
666,"RT @doamuslims: Hindutva extremist mob break into Muslim homes in #Delhi whilst chanting ""Jai Shri Ram"". 

#India #Islamophobia #DelhiPolicâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
667,"RT @Asifa_Jadoon: This is what is happening in India as I tweet. #DelhiRiots #DelhiBurning 
May Arabs have some shame which I presume theyâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
668,"https://t.co/UaZKTvgyy7 #Day184 #Delhigenocide 
#DisabledBlock #blockchain",0.0,0.0,0.0,0.0,0.0,0.0
669,"RT @sharmaAvl: This is the horror being played on the streets of Delhi right now. 

Did you see the skull cap?

They have turned this countâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
670,"RT @desimojito: What all destructive items found at Tahir Hussainâ€™s rooftop, if they had been at some BJP supporterâ€™s house, they would havâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
671,"RT @mvmeet: When Ankit Sharma was k!lled by Tahir Hussian's terror!sts,

Seculars kept quiet bcoz of Tahir's religion!

Now those terror!stâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
672,RT @ANI: Delhi Metro Rail Corporation (DMRC): Entry &amp; exit gates of Maujpur-Babarpur are closed. https://t.co/J6IXyYTVAy,0.0,0.0,0.0,0.0,0.0,0.0
673,"RT @KhaledBeydoun: Prayers with the Muslim community in #Delhi.  Theyâ€™re being ravaged by extremists and police.  

1.6 million Muslims vulâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
674,"RT @DoctorrSays: Computer : ""Enter password""

Me : Hindu-Muslim 

Computer : ""Sorry, Password is too weak""ðŸ‘Ž

Me : INDIANS

Computer : YOURâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
675,"RT @TrendsRajini: He is bold &amp; straight forward
He is honest &amp; truthful
He is strong-willed &amp; strong-minded
He is inclusive &amp; against violeâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
676,"@ReallySwara @Mdzeeshanayyub
Bhai iska kch btao
#DelhiViolance
IB sleuth Ankit Sharma and two others were dragged bâ€¦ https://t.co/BR0fRRcRZH",0.0,0.0,0.0,0.0,0.0,0.0
677,RT @mkatju: @sardesairajdeep @ajitanjum @ajitanjum : How bright of u @sardesairajdeep. Since Tahir Husain is a Muslim he surely deserves itâ€¦,1.0,0.0,0.0,0.0,0.0,0.0
678,"RT @ramgopaldass_77: @RMCpost @AmitShah @narendramodi Yes, looks like protests by radical !slamists in #Jafrabad &amp; Maujpur have been engineâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
679,RT @rajshekharTOI: AAP Councillor Tahir Hussain booked under murder charges in north -east Delhi,0.0,0.0,0.0,0.0,0.0,0.0
680,"RT @auldtimer: By the same reckoning, anyone concocting the excuse of Kapil Mishra is a low-life who, if situation demands, will defend a râ€¦",0.0,0.0,0.0,0.0,1.0,0.0
681,"RT @Benarasiyaa: Body of Ashfaq Hussain who got married on Feb 14 this year, being taken for burial at his native place in UP's Bulandshahaâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
682,RT @tehseenp: Went to #Jaffrabad with my team . Met the vulnerable who are today protesting the draconian #CAA_NRC_NPR . Told them not to bâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
683,#Kapil_Mishra_is_a_terrorist https://t.co/jH1arKJZbn,0.0,0.0,0.0,0.0,0.0,0.0
684,"RT @swati_gs: A massive rally just passed through the heart of Delhi in Connaught Place

Chants of 'Jihadi terror down down' and 'vardi meâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
685,RT @Shaheenbaghoff1: SOSChandbagh 7.15pm: Muslim houses in Chand Bagh are being surrounded by armed right wing goons right now. They are trâ€¦,1.0,0.0,0.0,0.0,0.0,0.0
686,"RT @rose_k01: MORE HÐžRRIFYING SCENES FROM AAP Councillor TÐ•RRÐžRISÐ¢ Tahir Hussain House - SÐÐžÐ¢S BEING FIRÐ•D, SÐ¢ÐžNÐ•S, PÐ•TRÐžL Ð’ÐžMÐ’S, ÐÐ¡ID beinâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
687,"RT @AjitKDoval_FAN: No one is blaming Faizul Hasan, Akbaruddin Owaisi, Sharzeel Imam, Amantullah Khan, Waris Pathan for provoking people buâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
688,"RT @haryannvi: New York Times basically says â€˜Kapil Mishra gave a fiery speech and hours later Delhi was up in flamesâ€™.

There is no cure fâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
689,"RT @imMAK02: This video is from Maujpur Area, Delhi.

A group of people pelting stones in the presence of Delhi police. Delhi police watchiâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
690,"RT @DivyaSoti: When it becomes impossible to suppress the truth, Media starts lying that rioters came from outside though in reality they hâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
691,"RT @sharmaAvl: This scene is from Maujpur's Kabir Nagar area.

The ""Protestors"" came with Knives &amp; stones, but you will see no liberal condâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
692,"RT @UnSubtleDesi: The Islamist goons of Tahir Hussain had, along with IB Officer Ankit Sharma, dragged three other people with them. One ofâ€¦",0.0,0.0,0.0,0.0,0.0,1.0
693,"RT @TCNLive: 1/2: Mehfuz Umar, 46 years old from Bhagalpur in Bihar works as a E-rickshaw-wallah. On 24th evening he was stopped by a mob râ€¦",0.0,0.0,0.0,0.0,0.0,0.0
694,"RT @ThePeopleOfIN: Pro-CAA protestors throwing stones in Maujpur area in presence of police 
#SayNoToNPR #BharatBandh
 https://t.co/ERog8szâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
695,"RT @thecaravanindia: #DelhiViolence | Updates from our reporters on the ground in northeast Delhi.

Sadim Rajput runs a shop. A mob supportâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
696,RT @ShivAroor: Hate to say this -- as a strong proponent of the Army being restricted to its core work and NOTHING else -- but if this bullâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
697,"RT @MirrorNow: #CaughtOnCamera | Mirror Now captures assault on camera. Police did not take any action against the mob.

@AlokReporter 

#Dâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
698,"RT @ajitbhinder: Tahir Hussain.
Clear videos of this AAP murderer, supervising storage of material at his building, are available and beingâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
699,"RT @SwamiGeetika: A house ransacked and burnt Hindu is Delhi and his only fault was that he's a Modi Follower
Will Ravish Kumar care to expâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
700,RT @dostam_comrade: This is how Sanghi Goons tried to enter in Tahir house but Delhi Police filed case on Tahir instead of Sanghi Goons. Joâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
701,"RT @ThePlacardGuy: SOS!!

Latest from Jafrabad.

â€¢Bullletts are being fiired.
â€¢Cylinders are being hurled at Hindu homes.
â€¢Anti-CAA riotersâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
702,"RT @Sanakhan_m: 21st century India.
#DelhiRiots #DelhiCAAClashes https://t.co/IigGt03MIa",0.0,0.0,0.0,0.0,0.0,0.0
703,RT @ARanganathan72: Terrible news. My condolences to the family of Mr Ankit Sharma. https://t.co/m2zG9TZX4t,0.0,0.0,0.0,0.0,0.0,0.0
704,Hindus were dragged to Tahir Hussainâ€™s house by muslims where they were killed and their body dumped in the nearbyâ€¦ https://t.co/HDKfg4P5a3,0.0,0.0,0.0,0.0,0.0,0.0
705,"RT @DebashishHiTs: Just see the long-term planning, funding &amp; networking by #IslamicTerroristinDelhi for #DelhiGenocide2020
Factory Owned Bâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
706,"RT @OpIndia_com: Propaganda website AltNews gives clean chit to Tahir Hussain, prime accused in Ankit Sharma murder, based on shoddy â€˜evideâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
707,"RT @ShaheenBagh_: #SOS #Jaffrabad #Maujpur #Delhi

Undeclared emergency in MAUJPUR right now.

Right goons under protection of DP &amp; @KapilMâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
708,"RT @imMAK02: This is from Mustafabad, Delhi. 

Muslims' slums and property were set on fire by masked men shouting Jai Sri Ram.. 

Delhi Poâ€¦",1.0,0.0,0.0,0.0,0.0,1.0
709,"RT @RohitThayyil: Lol... he was miffed coz someone is referring a more credible source like @AltNews than him or his channel.
#DelhiRiots",0.0,0.0,0.0,0.0,0.0,0.0
710,"RT @Ssaniya25: Shiva, Zulfiqar, Tyagi

A picture speaks a thousand words. #DelhiBurning https://t.co/HFv2wL7M8z",0.0,0.0,0.0,0.0,0.0,0.0
711,"RT @TamannaPankaj: Son of Muddasir Khan , the Martyr of Delhi Genocide 2020 with tears in his eyes .
Congratulations BJP supporters . Thisâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
712,"RT @Seems3r: @_sabanaqvi I B  officer Ankit Sharma was dragged by 40-50 people,
They undressed him,
Tortured him,
Smashed his face &amp; finallâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
713,"RT @TheQuint: Tear gas shells fired by police after two groups resort to stone-pelting, following a brawl in Delhiâ€™s #Maujpur.
Read here: hâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
714,"RT @SanjayUkroond: After watching this video, everything becomes clear, that the police are with the goons. Goons are gathering protestersâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
715,"RT @bhak_sala: Ankit Sharma was stabbed hundreds of times. His body was dragged and thrown into a drain.

If someone says you that this hapâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
716,"RT @amitmalviya: I have been saying all along that role of Arvind Kejriwal, AAP MLAs and their cadres must be investigated in Delhi riots.â€¦",0.0,0.0,0.0,0.0,0.0,0.0
717,"RT @AmiSri: Mob of Muslims are breaking inside Hindu houses and attacking women, kids mercilessly. My friend Amit Jain's family is  trappedâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
718,RT @LiveLawIndia: @harsh_mander @ianuragthakur @KapilMishra_IND Colin Gonsalves submits that these 4 clips were widely circulated. These leâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
719,"Delhi mayhem and the skewered response
#delhi #DelhiViolence #DelhiBurning #DelhiCAAClashes #Delhigenocideâ€¦ https://t.co/6Gj3G2IxX1",0.0,0.0,0.0,0.0,0.0,0.0
720,"RT @ABVPVoice: Maa Bharati has lost another brave son today.

ABVP mourns the loss of young IB officer Ankit Sharma who was grievously injuâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
721,"RT @srikanthbjp_: Jat agitation : Shoot at Sight order given
Ram Rahim Agitation : Shoot at Sight order given

Delhi #CAA_NRC_Protests : whâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
722,"RT @Shaheenbaghoff1: We are appalled by the violence being spread by right-wing forces in #Maujpur, New Delhi. Hindutva forces are burningâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
723,"Hate should not prevail, #indian Govt fails to provide safely to Muslim
#GenocideInDelhi #DelhiRiotsâ€¦ https://t.co/lq7kHeKvPs",1.0,0.0,0.0,0.0,0.0,0.0
724,"RT @SharinaHasdi: X Missing U by Dayang Nurfaizah, Faizal Tahir, Tuju &amp; Yonnyboii #onrepeat the way this song flows made me so proud of ourâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
725,"Rahul G's Machine is a ANTIQUE

#DelhiViolence #DelhiPolice #TrumpInIndia #TrumpModiMeet #TrumpVisitIndiaâ€¦ https://t.co/4owKAgRhWT",0.0,0.0,0.0,0.0,0.0,0.0
726,"RT @Soumyadipta: Shaheen Bagh again.

Stage set at Jafrabad metro station near Seelampur in Delhi.

Metro &amp; roads are blocked.

Police won'â€¦",0.0,0.0,0.0,0.0,0.0,0.0
727,"RT @ippatel: Peaceful are doing Stone-pelting today morning also in Maujpur and Brahampuri area after morning namaz.
#DelhiRiots",1.0,0.0,0.0,0.0,0.0,0.0
728,"RT @NrcProtest: UPDATE : Jarfabad 

Stone pelting by pro-CAA men in Delhi's Maujpur IN FRONT OF POLICEMEN. 

Video by @saahilmenghani 
httpâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
729,"RT @NrcProtest: STAY SAFE #DELHI

Horrible riot like situation, near Maujpur yamuna, goons are targeting muslims and their homes.

@MirchiSâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
730,"RT @shahjhan_malikk: Violence is soaring high in Delhi. 
No police or other help is available. 
#DelhiBurning 
 https://t.co/xcKdOIA60p",0.0,0.0,0.0,0.0,0.0,0.0
731,"RT @timesofindia: Police deployed in Delhi's #Maujpur where stones were pelted between two groups, earlier today. 

People at the spot areâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
732,"RT @EngineerMs14: Now the Section 144 is likely to imposed in entire delhi. Therefore, journalists should be denied access to #ShaheenBaghâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
